id;name;position;fgm;fga;fg3m;fg3a;ftm;fta;oreb;dreb;ast;blk;stl;to;pf;pts;plus_minus;off_rating;def_rating;ast_pct;ast_tov;ast_ratio;oreb_pct;dreb_pct;treb_pct;tm_tov_pct;efg_pct;ts_pct;usg_pct;pace;pie
200760;Rodney Carney;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200761;Shawne Williams;Forward;2.0277777777777777;5.333333333333333;1.1666666666666667;3.5833333333333335;0.3888888888888889;0.5555555555555556;0.6944444444444444;3.9444444444444446;0.8333333333333334;0.8333333333333334;0.5277777777777778;0.5833333333333334;2.5833333333333335;5.611111111111111;0.6666666666666666;101.75277777777778;102.63055555555553;0.05636111111111111;0.5;10.988888888888889;0.03294444444444445;0.192;0.0;8.316666666666666;0.4913333333333334;0.5165000000000001;0.13527777777777777;99.02500000000003;0.06372222222222224;0;0;0;0
202810;D.J. Kennedy;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203103;Perry Jones;Forward;1.2328767123287672;2.7260273972602738;0.3424657534246575;0.9726027397260274;0.3835616438356164;0.5753424657534246;0.4246575342465753;1.2602739726027397;0.3698630136986301;0.273972602739726;0.1917808219178082;0.3013698630136986;0.9726027397260274;3.191780821917808;0.2328767123287671;99.12465753424662;107.13424657534249;0.051150684931506846;0.10273972602739725;6.832876712328768;0.047;0.11276712328767127;0.0;5.758904109589041;0.40565753424657536;0.4332602739726027;0.1300958904109589;96.12123287671233;0.06339726027397262;0;0;0;0
200764;Renaldo Balkman;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200765;Rajon Rondo;Guard;4.7;11.666666666666666;0.8666666666666667;3.0;1.4;2.2333333333333334;0.7333333333333333;4.733333333333333;9.8;0.06666666666666667;1.3333333333333333;3.3;2.1666666666666665;11.666666666666666;-5.7;99.05333333333333;110.26999999999997;0.47396666666666665;2.8593;37.68333333333333;0.0229;0.1816;0.0;12.686666666666666;0.4538999999999999;0.4729333333333333;0.21159999999999998;95.93566666666669;0.1192;0;0;0;0
202814;Mychel Thompson;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626175;Jordan Mickey;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200768;Kyle Lowry;Guard;5.8023255813953485;13.767441860465116;2.383720930232558;6.267441860465116;4.104651162790698;5.0;1.1162790697674418;3.511627906976744;7.1976744186046515;0.1744186046511628;1.4534883720930232;2.488372093023256;3.395348837209302;18.093023255813954;3.1744186046511627;107.10116279069764;102.73488372093021;0.32949999999999985;3.2555465116279074;28.02558139534884;0.03612790697674419;0.11305813953488374;0.0;9.779069767441861;0.5103953488372094;0.5650581395348836;0.22956976744186042;95.39627906976742;0.13524418604651167;0;0;0;0
200769;Shannon Brown;Unknown;0.8275862068965517;2.2758620689655173;0.0;0.06896551724137931;0.5172413793103449;0.7241379310344828;0.2413793103448276;0.7241379310344828;0.3103448275862069;0.0;0.4482758620689655;0.6206896551724138;0.8275862068965517;2.1724137931034484;-2.3793103448275863;95.41724137931035;106.43793103448276;0.0416551724137931;0.1793103448275862;5.755172413793104;0.030793103448275863;0.07751724137931033;0.0;12.944827586206896;0.25575862068965516;0.3238275862068965;0.15458620689655173;142.23275862068968;0.05500000000000001;0;0;0;0
200770;Jordan Farmar;Guard;3.682926829268293;8.878048780487806;1.7073170731707317;3.902439024390244;1.0731707317073171;1.4390243902439024;0.4878048780487805;2.048780487804878;4.853658536585366;0.1951219512195122;0.926829268292683;2.317073170731707;1.5853658536585367;10.146341463414634;-2.2195121951219514;104.26585365853657;102.44146341463416;0.35082926829268296;2.416829268292683;30.207073170731704;0.021463414634146343;0.09921951219512197;0.0;13.821951219512195;0.45580487804878056;0.47748780487804876;0.22578048780487808;101.2192682926829;0.10334146341463413;0;0;0;0
200771;Sergio Rodriguez;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200772;Maurice Ager;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626181;Norman Powell;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
