id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC),Season
201171,Carl Landry,Forward,340,21.38588235,3.802941176,7.338235294,0.020588235,0.067647059,2.523529412,3.202941176,1.814705882,2.902941176,0.738235294,0.314705882,0.379411765,1.185294118,2.244117647,10.15,-2.102941176,100.5952941,107.4832353,0.060932353,0.358441176,6.586176471,0.092079412,0.163488235,0,11.55823529,0.499908824,0.563041176,0.206276471,95.79432353,0.101182353,0,0,0,0,0.531502423,0.468497577,0,0.001615509,0,0.011308562,0.046849758,0,0.001615509,0,0.01453958,0,0.01453958,0,0,0.011308562,0,0,0,0.004846527,0.003231018,0.003231018,0,0.549273021,0.021001616,0,0,0.006462036,0,0.009693053,0,0.185783522,0,0.001615509,0,0.009693053,0,0.038772213,0,0.006462036,0.003231018,0,0.009693053,0,0.001615509,0,0,0,0.012924071,0,0,0.001615509,0.001615509,0,0,0,0,0.022617124,0,0,0.001615509,0,0,0,0,0.003231018,0.001615509,0.017770598,0.001615509,0,0.439418417,0.135702746,0.403877221,0,0.494345719,0.021001616,0.151857835,0.33279483,0.021001616,0.978998384,0.605815832,0,0.090468498,0.088852989,0.095315024,0.119547658,2010-2016
201175,Glen Davis,Center,356,22.37808989,3.603932584,8.056179775,0.019662921,0.126404494,1.626404494,2.303370787,1.303370787,3.353932584,0.980337079,0.376404494,0.733146067,1.042134831,2.25,8.853932584,-0.941011236,98.68230337,103.122191,0.073092697,0.467752809,9.047162921,0.065317416,0.170157303,0,10.51966292,0.434780899,0.482603933,0.20436236,93.68241573,0.074356742,0,0,0,0,0.458823529,0.541176471,0,0,0.003921569,0.062745098,0.011764706,0,0,0,0,0,0.058823529,0,0,0.02745098,0,0,0,0.007843137,0,0,0,0.345098039,0.003921569,0,0.003921569,0,0.011764706,0,0.003921569,0.294117647,0,0,0.003921569,0.011764706,0,0.066666667,0,0,0,0,0.003921569,0,0.003921569,0,0,0.003921569,0.023529412,0,0,0,0.011764706,0,0,0,0,0.015686275,0,0.003921569,0,0,0.015686275,0,0,0,0,0.011764706,0,0.003921569,0.28627451,0.156862745,0.541176471,0.003921569,0.666666667,0.011764706,0.133333333,0.184313725,0.015686275,0.984313725,0.752941176,0.003921569,0.043137255,0.047058824,0.062745098,0.090196078,2010-2016
201177,Josh McRoberts,Forward,373,20.79124218,2.243967828,4.895442359,0.525469169,1.520107239,0.81233244,1.109919571,1.117962466,3.040214477,2.332439678,0.455764075,0.549597855,0.978552279,2.010723861,5.825737265,-0.621983914,100.4729223,106.0273458,0.160426273,1.297659517,24.46182306,0.058335121,0.171571046,0,13.45603217,0.453040214,0.483949062,0.138731903,95.15136729,0.075201072,0,0,0,0,0.412935323,0.587064677,0,0,0.009950249,0.024875622,0.034825871,0.004975124,0,0,0.009950249,0,0.094527363,0,0,0.009950249,0,0,0,0.004975124,0,0.014925373,0.004975124,0.547263682,0.009950249,0,0,0.004975124,0.004975124,0.004975124,0,0.064676617,0,0,0,0,0,0.004975124,0.009950249,0.004975124,0,0.004975124,0.019900498,0,0,0,0.004975124,0,0.004975124,0,0,0,0.009950249,0,0,0,0,0.029850746,0,0.024875622,0.009950249,0,0,0.009950249,0.004975124,0.004975124,0.014925373,0.313432836,0.004975124,0.004975124,0.169154229,0.154228856,0.338308458,0.004975124,0.44278607,0.333333333,0.099502488,0.119402985,0.338308458,0.661691542,0.60199005,0.004975124,0.119402985,0.149253731,0.059701493,0.064676617,2010-2016
1626191,Chris McCullough,Forward,38,11.12982456,1.578947368,3.684210526,0.368421053,1.078947368,0.342105263,0.684210526,0.894736842,1.368421053,0.289473684,0.368421053,0.763157895,0.447368421,1.210526316,3.868421053,-1.763157895,110.4945946,106.8621622,0.034216216,0.135135135,5.07027027,0.090540541,0.127135135,0,8.110810811,0.449513514,0.442216216,0.172621622,100.7821622,0.037864865,0,0,0,0,0.405405405,0.594594595,0.009009009,0,0.018018018,0.009009009,0.036036036,0,0.009009009,0,0.027027027,0,0.018018018,0,0,0,0,0,0,0,0.009009009,0.045045045,0.009009009,0.54954955,0.009009009,0,0,0.009009009,0.009009009,0.018018018,0,0.063063063,0,0,0.009009009,0,0,0,0.009009009,0,0.018018018,0,0.027027027,0,0,0,0.009009009,0,0,0,0,0.009009009,0.009009009,0,0,0,0,0.009009009,0,0,0.027027027,0,0,0.027027027,0,0,0.045045045,0.234234234,0.027027027,0.009009009,0.27027027,0.117117117,0.297297297,0.009009009,0.351351351,0.306306306,0.099099099,0.234234234,0.315315315,0.684684685,0.540540541,0.009009009,0.126126126,0.153153153,0.081081081,0.09009009,2010-2016
201188,Marc Gasol,Center,526,34.60339037,5.826996198,12.10646388,0.169201521,0.507604563,3.711026616,4.663498099,1.650190114,5.963878327,3.52851711,1.600760456,0.927756654,1.958174905,2.910646388,15.53422053,2.33460076,103.5246183,100.9950382,0.172242366,1.625782443,17.97996183,0.056051527,0.207835878,0,9.988931298,0.491748092,0.549408397,0.215072519,92.94730916,0.137811069,0,0,0,0,0.484262838,0.515737162,0.000552181,0.001656543,0.016013252,0.051352844,0.022639426,0,0.001104362,0,0.011595803,0,0.018774158,0,0,0.016013252,0.001104362,0,0,0.067918277,0.003865268,0.005521811,0,0.478741027,0.002760906,0,0.001104362,0.025952512,0.00496963,0.006626173,0.001104362,0.092766427,0,0.002208724,0.002208724,0.003865268,0.000552181,0.012700166,0.002760906,0.007178355,0.003313087,0.000552181,0.006073992,0,0.005521811,0,0.001656543,0.002760906,0.011595803,0,0.000552181,0.000552181,0.002760906,0,0,0,0,0.060187742,0,0.003313087,0.003313087,0,0.022639426,0.001104362,0,0.010491441,0.000552181,0.010491441,0,0.001656543,0.431253451,0.325786858,0.230259525,0.001656543,0.424075097,0.011043622,0.31695196,0.246272777,0.012700166,0.987299834,0.639977913,0.001656543,0.034235229,0.092766427,0.056322474,0.175041414,2010-2016
201189,Aaron Gray,Center,174,12.94789272,1.281609195,2.431034483,0,0.005747126,0.454022989,0.879310345,1.350574713,2.770114943,0.574712644,0.252873563,0.298850575,0.890804598,2.206896552,3.017241379,-1.614942529,96.64137931,106.2448276,0.070810345,0.307011494,11.35045977,0.11587931,0.263028736,0,23.68275862,0.399448276,0.416327586,0.130683908,97.97982759,0.059201149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
201196,Ramon Sessions,Guard,507,23.48159106,3.514792899,8.195266272,0.400394477,1.230769231,3.224852071,4.039447732,0.41025641,2.195266272,3.865877712,0.072978304,0.601577909,1.6765286,1.246548323,10.65483235,-2.704142012,99.43313609,106.8102564,0.276930966,1.927071006,23.9086785,0.019047337,0.104599606,0,11.12248521,0.434940828,0.519331361,0.222100592,96.61076923,0.107408284,0,0,0,0,0.437699681,0.562300319,0,0,0.003194888,0.002129925,0.002129925,0.007454739,0.006389776,0,0.022364217,0.002129925,0.103301384,0.001064963,0.001064963,0.002129925,0.002129925,0,0,0,0.015974441,0.001064963,0.01171459,0.406815761,0.003194888,0.001064963,0.005324814,0,0.068157614,0.009584665,0,0.185303514,0,0,0,0.001064963,0,0.006389776,0.020234292,0.001064963,0.001064963,0,0.015974441,0,0.002129925,0,0.010649627,0.001064963,0,0,0,0.001064963,0.033013845,0,0,0,0,0.002129925,0.002129925,0.008519702,0.007454739,0,0.001064963,0,0.001064963,0.020234292,0.025559105,0.142705005,0.015974441,0,0.151224707,0.223642173,0.440894569,0,0.584664537,0.184238552,0.150159744,0.080937167,0.184238552,0.815761448,0.663471778,0,0.064962726,0.102236422,0.090521832,0.078807242,2010-2016
2544,LeBron James,Forward,619,38.23650538,9.767741935,18.72258065,1.358064516,3.872580645,5.590322581,7.535483871,1.277419355,6.416129032,6.916129032,0.70483871,1.591935484,3.498387097,1.880645161,26.48387097,7.180645161,111.4423948,100.8852751,0.336555016,2.512618123,21.36035599,0.040699029,0.194569579,0,10.75080906,0.561616505,0.604755663,0.310665049,94.14063107,0.201224919,0,0,0,0,0.506288178,0.493711822,0,0.001077973,0.00323392,0.002155947,0.014372979,0.003593245,0.005749192,0,0.017966223,0.001437298,0.120733022,0.000718649,0.002155947,0.034495149,0,0.000359324,0,0.02730866,0.014372979,0.006827165,0.004671218,0.381243263,0.007186489,0.001077973,0.007905138,0.000359324,0.014013654,0.03701042,0.00646784,0.107438017,0.001077973,0.001077973,0.003593245,0.002155947,0,0.012576356,0.011498383,0.005749192,0.007545814,0,0.009342436,0.001077973,0.00646784,0.000359324,0.003593245,0.001437298,0.002874596,0,0,0,0.026590011,0.000718649,0.002874596,0,0,0.021200144,0.000718649,0.01365433,0.013295005,0.002515271,0.000359324,0.00646784,0.001077973,0.016169601,0.014013654,0.199425081,0.014732303,0,0.243981315,0.103126123,0.424721524,0.001077973,0.494071146,0.227093065,0.133668703,0.144089112,0.228171038,0.771828962,0.57635645,0.001077973,0.089831117,0.131512756,0.066115702,0.135106001,2010-2016
201202,Joel Anthony,Center,363,13.75720845,0.743801653,1.429752066,0,0,0.50137741,0.738292011,1.038567493,1.639118457,0.184573003,0.96969697,0.253443526,0.399449036,1.564738292,1.988980716,1.170798898,101.5400552,100.3790055,0.015883978,0.075497238,5.43,0.085928177,0.136770718,0,13.54005525,0.329403315,0.398541436,0.083063536,97.57024862,0.042433702,0,0,0,0,0.583333333,0.416666667,0,0,0,0.041666667,0.097222222,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0.013888889,0,0.375,0.027777778,0,0,0.027777778,0,0,0,0.194444444,0,0,0.013888889,0,0,0.027777778,0,0.013888889,0.013888889,0,0,0,0,0,0,0,0.069444444,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0.180555556,0.25,0.569444444,0,0.777777778,0,0.222222222,0,0,1,0.791666667,0,0,0,0.041666667,0.166666667,2010-2016
2548,Dwyane Wade,Guard,532,33.8481203,8.015037594,16.5037594,0.422932331,1.437969925,4.62406015,6.060150376,1.268796992,3.562030075,4.577067669,0.812030075,1.458646617,2.855263158,2.069548872,21.07706767,3.428571429,107.5308271,101.868797,0.247941729,1.93575188,17.25018797,0.045398496,0.120488722,0,10.8156015,0.496798872,0.545862782,0.303157895,94.0287218,0.145610902,0,0,0,0,0.46272607,0.53727393,0.000441112,0.000882223,0.003970004,0.00838112,0.010145567,0.001323335,0.007057786,0.000882223,0.041023379,0.000441112,0.097044552,0,0,0.056021173,0.000882223,0,0,0.024261138,0.003528893,0.011910013,0.005293339,0.357300397,0.001764446,0.000441112,0.00264667,0.005293339,0.047640053,0.039700044,0.000441112,0.065725629,0.000441112,0.005293339,0.000882223,0.00264667,0,0.014997794,0.016762241,0,0.001323335,0.000441112,0.037494486,0.000441112,0.007057786,0,0.007057786,0.011468902,0.004852228,0,0,0.001323335,0.007940009,0.000441112,0,0,0,0.056462285,0.001323335,0.007940009,0.005734451,0,0.001323335,0,0,0.011910013,0.007498897,0.051168946,0.003528893,0.001764446,0.415086017,0.235112483,0.285840318,0.001764446,0.410233789,0.062196736,0.254962506,0.270842523,0.064402294,0.935597706,0.532862814,0.001764446,0.04675783,0.11292457,0.106749007,0.198941332,2010-2016
2549,Chris Kaman,Center,281,20.74940688,4.423487544,9.074733096,0.003558719,0.028469751,1.142348754,1.498220641,1.615658363,4.505338078,1.192170819,0.96797153,0.362989324,1.736654804,2.081850534,9.992882562,-1.241992883,97.81637011,104.6544484,0.09566548,0.574661922,9.124163701,0.089491103,0.238508897,0,14.6594306,0.484772242,0.507651246,0.248238434,96.17516014,0.101964413,0,0,0,0,0.511824324,0.488175676,0,0,0.016891892,0.096283784,0.013513514,0,0,0,0.005067568,0.001689189,0.02027027,0,0,0.010135135,0,0,0,0.018581081,0.001689189,0.003378378,0.001689189,0.402027027,0.025337838,0,0.001689189,0.025337838,0.001689189,0.003378378,0.006756757,0.197635135,0,0.005067568,0.006756757,0.003378378,0.003378378,0.02027027,0,0.001689189,0,0.010135135,0.015202703,0,0.006756757,0,0,0,0.033783784,0,0,0,0.001689189,0,0,0.001689189,0,0.025337838,0,0.003378378,0,0,0.006756757,0,0,0.001689189,0,0.005067568,0.001689189,0,0.351351351,0.20777027,0.434121622,0,0.581081081,0.006756757,0.211148649,0.201013514,0.006756757,0.993243243,0.699324324,0,0.077702703,0.030405405,0.135135135,0.057432432,2010-2016
2550,Kirk Hinrich,Guard,402,25.51024046,2.691542289,6.634328358,0.975124378,2.621890547,0.900497512,1.171641791,0.28358209,1.917910448,3.273631841,0.248756219,0.843283582,1.310945274,2.412935323,7.258706468,-0.293532338,98.92636816,100.8835821,0.196771144,1.550945274,27.39763682,0.011701493,0.085552239,0,10.75945274,0.458549751,0.48010199,0.148803483,95.64495025,0.059761194,0,0,0,0,0.372781065,0.627218935,0,0,0,0.001972387,0,0,0,0,0.045364892,0,0.039447732,0.001972387,0,0,0,0,0,0.001972387,0,0,0,0.729783037,0.003944773,0.003944773,0.00591716,0,0.019723866,0.009861933,0,0.051282051,0,0,0,0,0,0.001972387,0.00591716,0,0,0,0.001972387,0,0.00591716,0,0.007889546,0.003944773,0,0,0,0,0.035502959,0,0,0,0,0.003944773,0,0,0,0,0.001972387,0,0,0.015779093,0.090729783,0.289940828,0.071005917,0.001972387,0.282051282,0.110453649,0.153846154,0.003944773,0.220907298,0.449704142,0.08086785,0.244575937,0.451676529,0.548323471,0.357001972,0.003944773,0.163708087,0.175542406,0.126232742,0.17357002,2010-2016
2554,Mickael Pietrus,Forward,138,20.18599034,2.210144928,5.84057971,1.289855072,3.884057971,0.579710145,0.884057971,0.362318841,2.050724638,0.5,0.304347826,0.550724638,0.702898551,1.920289855,6.289855072,-0.007246377,98.15942029,98.70724638,0.040528986,0.206521739,7.202826087,0.018652174,0.12084058,0,8.676811594,0.438992754,0.451630435,0.164021739,93.12507246,0.033413043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
2555,Nick Collison,Forward,509,17.10756385,1.666011788,3.066797642,0.043222004,0.174852652,0.662082515,0.913555992,1.485265226,2.269155206,1.15913556,0.385068762,0.491159136,0.774066798,2.387033399,4.037328094,2.94302554,107.3347741,101.5884086,0.100701375,0.517328094,22.19658153,0.097616896,0.147060904,0,14.28369352,0.484825147,0.526261297,0.108884086,95.99601179,0.070335953,0,0,0,0,0.433333333,0.566666667,0,0.005555556,0.005555556,0.05,0.025,0,0,0,0.008333333,0.002777778,0.019444444,0,0,0.002777778,0,0,0,0.005555556,0.002777778,0.05,0,0.413888889,0.022222222,0,0.002777778,0.008333333,0.055555556,0,0,0.211111111,0,0.002777778,0,0.002777778,0,0.030555556,0.002777778,0.002777778,0,0,0,0,0,0,0.002777778,0.005555556,0.044444444,0,0,0,0,0,0,0,0,0.002777778,0,0.005555556,0,0,0.005555556,0,0,0,0.05,0.075,0.047222222,0,0.211111111,0.144444444,0.472222222,0,0.586111111,0.172222222,0.077777778,0.163888889,0.172222222,0.827777778,0.702777778,0,0.041666667,0.055555556,0.091666667,0.108333333,2010-2016
2557,Luke Ridnour,Guard,318,25.83548218,3.562893082,8.040880503,0.801886792,2.279874214,1.261006289,1.468553459,0.402515723,1.84591195,3.871069182,0.169811321,0.877358491,1.547169811,1.974842767,9.188679245,-2.440251572,98.97138365,106.9641509,0.238320755,1.944487421,26.46380503,0.01668239,0.0845,0,11.28679245,0.480493711,0.507993711,0.171742138,96.23654088,0.076323899,0,0,0,0,0.426136364,0.573863636,0,0,0,0,0,0,0,0,0.159090909,0,0.039772727,0,0,0.011363636,0,0,0,0,0,0,0,0.636363636,0.011363636,0,0.011363636,0,0.011363636,0.005681818,0,0.034090909,0,0,0,0,0,0,0,0,0,0,0.005681818,0,0.005681818,0,0,0.011363636,0,0,0,0,0.005681818,0,0,0,0,0,0,0,0,0,0,0,0,0.051136364,0.079545455,0.238636364,0.039772727,0,0.448863636,0.085227273,0.107954545,0,0.159090909,0.357954545,0.113636364,0.369318182,0.357954545,0.642045455,0.295454545,0,0.221590909,0.159090909,0.164772727,0.159090909,2010-2016
2561,David West,Forward,534,28.09731586,5.247191011,10.60486891,0.048689139,0.191011236,2.258426966,2.900749064,1.576779026,4.670411985,2.513108614,0.777153558,0.777153558,1.621722846,2.286516854,12.80149813,3.277153558,105.1853933,98.68314607,0.157883895,1.237715356,16.79325843,0.065874532,0.185614232,0,10.7406367,0.506994382,0.544735955,0.21706367,94.25219101,0.12711236,0,0,0,0,0.502187227,0.497812773,0.000874891,0,0.002624672,0.029746282,0.010498688,0,0.002624672,0,0.006999125,0,0.01399825,0.000874891,0,0.034995626,0.000874891,0,0,0.010498688,0.004374453,0.006999125,0.000874891,0.611548556,0.018372703,0,0,0.008748906,0.005249344,0.024496938,0,0.113735783,0,0.006124234,0.000874891,0.002624672,0.000874891,0.007874016,0.002624672,0.000874891,0,0.000874891,0.024496938,0,0,0,0.001749781,0.001749781,0.006124234,0,0,0.001749781,0.001749781,0,0,0,0,0.019247594,0.000874891,0.001749781,0.000874891,0,0.002624672,0,0,0.005249344,0.002624672,0.020997375,0.000874891,0,0.546806649,0.206474191,0.222222222,0,0.360454943,0.024496938,0.202974628,0.412073491,0.024496938,0.975503062,0.586176728,0,0.103237095,0.09623797,0.102362205,0.111986002,2010-2016
2562,Sasha Pavlovic,Wing,125,11.36226667,0.992,2.624,0.384,1.232,0.08,0.192,0.112,1.208,0.536,0.224,0.44,0.4,1.208,2.448,-1.032,88.1056,104.5968,0.057104,0.148,12.32128,0.017808,0.109536,0,10.0064,0.298784,0.301776,0.12332,91.50976,0.005984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
2563,Dahntay Jones,Wing,263,11.15240811,1.258555133,3.076045627,0.235741445,0.707224335,1.022813688,1.27756654,0.224334601,0.977186312,0.589353612,0.102661597,0.273764259,0.47148289,1.384030418,3.775665399,-1.311787072,88.14828897,102.960076,0.066475285,0.294676806,9.083954373,0.025923954,0.089847909,0,7.901520913,0.330836502,0.398536122,0.152258555,109.651711,0.011410646,0,0,0,0,0.342857143,0.657142857,0,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0.085714286,0.028571429,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0.085714286,0.028571429,0.057142857,0,0.371428571,0.171428571,0.285714286,0,0.4,0.171428571,0.228571429,0.2,0.171428571,0.828571429,0.571428571,0,0,0.028571429,0.171428571,0.228571429,2010-2016
2564,Boris Diaw,Center,567,24.04855967,3.176366843,6.46031746,0.555555556,1.601410935,0.760141093,1.049382716,0.975308642,2.964726631,2.894179894,0.340388007,0.546737213,1.481481481,1.830687831,7.668430335,1.599647266,104.6738053,101.4472566,0.181348673,1.383750442,26.0259646,0.047442478,0.142083186,0,13.7120354,0.517869027,0.538493805,0.159722124,95.35357522,0.090545133,0,0,0,0,0.479651163,0.520348837,0,0,0.009689922,0.060077519,0.000968992,0.004844961,0.009689922,0,0.006782946,0.001937984,0.028100775,0.003875969,0,0.020348837,0,0,0,0.016472868,0.002906977,0.006782946,0,0.40503876,0.00872093,0,0.001937984,0.020348837,0.009689922,0.01744186,0,0.16375969,0,0.011627907,0.002906977,0.01744186,0.000968992,0.05620155,0.010658915,0,0,0.001937984,0.010658915,0,0.010658915,0.001937984,0.001937984,0.006782946,0.009689922,0,0,0.002906977,0.007751938,0.002906977,0,0,0,0.023255814,0,0,0,0,0.007751938,0,0.000968992,0.011627907,0.007751938,0.208333333,0.016472868,0.000968992,0.154069767,0.231589147,0.380813953,0.000968992,0.543604651,0.23255814,0.138565891,0.084302326,0.233527132,0.766472868,0.665697674,0.000968992,0.113372093,0.073643411,0.080426357,0.065891473,2010-2016
2566,Travis Outlaw,Forward,222,19.42657658,2.405405405,6.310810811,0.662162162,2.153153153,1.076576577,1.427927928,0.554054054,2.198198198,0.756756757,0.369369369,0.378378378,0.612612613,1.391891892,6.54954955,-2.396396396,99.28738739,109.9013514,0.059396396,0.362612613,8.513468468,0.032518018,0.12490991,0,8.918018018,0.383441441,0.430202703,0.183418919,94.92765766,0.055765766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
2568,Carlos Delfino,Wing,175,28.1587619,3.702857143,9.291428571,2.057142857,5.571428571,0.857142857,1.045714286,0.36,3.297142857,2.171428571,0.16,1.291428571,1.142857143,1.685714286,10.32,-0.291428571,102.1588571,104.3108571,0.12432,1.141714286,16.34342857,0.012828571,0.139674286,0,8.778285714,0.48148,0.499537143,0.17364,95.69897143,0.083965714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
2570,Kendrick Perkins,Center,414,21.47524155,1.615942029,3.487922705,0,0.009661836,0.743961353,1.251207729,1.47826087,3.968599034,0.992753623,0.770531401,0.369565217,1.490338164,2.736714976,3.975845411,1.439613527,103.4700483,102.4521739,0.066664251,0.503502415,15.36876812,0.077376812,0.199268116,0,24.40845411,0.421557971,0.447492754,0.123096618,96.27335749,0.044454106,0,0,0,0,0.470198675,0.529801325,0,0,0.003311258,0.129139073,0.056291391,0,0,0,0,0,0.003311258,0,0,0.006622517,0,0,0,0.003311258,0.006622517,0.003311258,0,0.261589404,0.023178808,0,0.003311258,0.062913907,0.036423841,0,0,0.185430464,0,0.003311258,0,0.052980132,0,0.043046358,0,0.016556291,0,0.009933775,0.01986755,0,0,0,0,0,0.016556291,0.003311258,0,0,0.006622517,0,0,0,0,0.023178808,0,0,0,0.003311258,0.009933775,0.003311258,0,0.003311258,0,0,0,0.003311258,0.089403974,0.410596026,0.496688742,0.003311258,0.804635762,0,0.152317881,0.039735099,0.003311258,0.996688742,0.88410596,0.003311258,0.013245033,0.013245033,0.056291391,0.029801325,2010-2016
2571,Leandro Barbosa,Guard,424,16.53042453,3.056603774,6.818396226,0.688679245,1.91509434,1.044811321,1.313679245,0.344339623,1.231132075,1.403301887,0.117924528,0.599056604,0.891509434,1.525943396,7.846698113,-0.391509434,100.8867299,104.3623223,0.141635071,0.663127962,14.32085308,0.02442654,0.087727488,0,9.07985782,0.463872038,0.49435545,0.216952607,97.94009479,0.070369668,0,0,0,0,0.470355731,0.529644269,0,0,0,0.001317523,0,0.009222661,0.007905138,0,0.090909091,0.001317523,0.117259552,0.002635046,0,0.015810277,0,0,0,0.002635046,0.013175231,0.001317523,0.001317523,0.399209486,0.002635046,0,0.007905138,0,0.023715415,0.003952569,0,0.119894598,0,0.001317523,0.001317523,0,0,0.014492754,0.052700922,0,0,0,0.011857708,0,0.011857708,0,0.006587615,0.002635046,0.002635046,0,0,0.002635046,0.031620553,0,0,0,0,0.009222661,0.002635046,0,0.001317523,0,0.001317523,0,0,0.023715415,0.054018445,0.198945982,0.032938076,0.002635046,0.183135705,0.122529644,0.405797101,0.003952569,0.475625823,0.28458498,0.106719368,0.12911726,0.288537549,0.711462451,0.60342556,0.003952569,0.114624506,0.109354414,0.06455863,0.104084321,2010-2016
