1626143	6.382978723	12.44680851	0.010638298	0.063829787	2.361702128	3.542553191	1.978723404	4.191489362	1.095744681	1.095744681	0.382978723	1.925531915	2.542553191	15.13829787	-9.106382979	92.17096774	111.055914	0.089096774	0.475268817	6.665591398	0.075387097	0.179956989	0	11.24623656	0.514623656	0.539043011	0.26055914	97.79698925	0.106225806
1626144	4.530973451	12.38938053	1.097345133	3.486725664	2.221238938	3.123893805	0.530973451	2.946902655	4.991150442	0.407079646	0.920353982	2.938053097	1.991150442	12.38053097	-2.318584071	103.7495575	110.2424779	0.250486726	1.969637168	22.6699115	0.019964602	0.10840708	0	13.4079646	0.395840708	0.436044248	0.24	100.5170796	0.060619469
1626145	1.305555556	3.458333333	0.444444444	1.333333333	0.680555556	0.902777778	0.194444444	0.902777778	2.583333333	0.069444444	0.736111111	0.75	0.847222222	3.736111111	-1.222222222	101.8704225	107.9985915	0.273253521	1	32.23197183	0.017732394	0.070535211	0	9.983098592	0.368985915	0.41571831	0.15871831	100.4395775	0.075605634
1626146	0.625	1.25	0	0	0	0	0.25	0.5	0	0.25	0.125	0.125	0.125	1.25	-1.625	77.1875	105.3375	0	0	0	0.054125	0.066625	0	12.4875	0.3125	0.3125	0.204875	101.64	0.06425
1626147	1.792792793	4.405405405	0.567567568	1.963963964	1.108108108	1.414414414	0.603603604	2.117117117	0.612612613	0.396396396	0.459459459	0.621621622	1.09009009	5.261261261	-1.252252252	97.20458716	105.0449541	0.05240367	0.204862385	6.57706422	0.038211009	0.192706422	0	9.539449541	0.424266055	0.469990826	0.205706422	97.27146789	0.084577982
1626148	1.425	4.375	0.675	2.425	0.425	0.5	0.4	2.1	0.675	0.175	0.475	0.525	1.2	3.95	-0.725	100.3775	103.605	0.0456	0.32925	8.2575	0.025025	0.120025	0	8.535	0.396425	0.417225	0.1302	97.675	0.046275
1626149	2.793103448	4.344827586	0.011494253	0.057471264	1.011494253	1.666666667	1.068965517	1.701149425	0.83908046	0.517241379	0.333333333	0.666666667	1.609195402	6.609195402	2.287356322	108.0162791	107.3011628	0.077337209	0.261627907	11.99860465	0.071418605	0.113883721	0	9.401162791	0.568523256	0.572023256	0.156034884	101.314186	0.075069767
203906	0.795454545	2.613636364	0.272727273	1.227272727	0.340909091	0.909090909	0.25	1.318181818	0.659090909	0.068181818	0.5	0.363636364	0.886363636	2.204545455	-0.659090909	87.04545455	102.9840909	0.086659091	0.329545455	10.54545455	0.014409091	0.108954545	0	7.825	0.252295455	0.234477273	0.148954545	132.955	0.111068182
1626151	0.178571429	0.821428571	0.107142857	0.428571429	0.214285714	0.5	0.142857143	0.535714286	0.178571429	0	0.214285714	0.142857143	0.464285714	0.678571429	-0.678571429	99.96071429	101.8642857	0.068714286	0.035714286	9.113928571	0.052392857	0.124785714	0	8.925	0.172607143	0.191035714	0.126035714	101.0382143	-0.012892857
200745	5.678714859	12.89156627	0.787148594	2.485943775	2.887550201	3.46184739	1.012048193	3.345381526	1.305220884	0.690763052	0.373493976	1.606425703	1.959839357	15.03212851	-4.240963855	98.3746988	109.7763052	0.078076305	0.662168675	7.287911647	0.039148594	0.139907631	0	9.608835341	0.452116466	0.497297189	0.250759036	94.81807229	0.060200803
200746	8.500986193	17.60157791	0.140039448	0.467455621	4.043392505	4.917159763	2.617357002	6.483234714	2.08678501	1.100591716	0.775147929	1.719921105	2.358974359	21.18540434	3.495069034	107.6512871	102.5550495	0.104229703	1.052811881	8.741980198	0.083285149	0.206477228	0	7.411485149	0.485520792	0.533667327	0.274207921	94.21586139	0.144069307
1626155	2.836065574	5.967213115	0.836065574	2.590163934	0.540983607	0.918032787	1.344262295	2.344262295	1.016393443	0.31147541	0.557377049	0.606557377	1.098360656	7.049180328	0.950819672	106.1483333	108.6766667	0.07935	0.498666667	11.52666667	0.067316667	0.140333333	0	7.261666667	0.503183333	0.50585	0.149983333	103.1766667	0.083766667
200748	2.642276423	6.463414634	0.032520325	0.113821138	1.609756098	2.048780488	1.056910569	2.87804878	0.682926829	1.146341463	0.650406504	1.097560976	2.504065041	6.926829268	-3.325203252	96.38373984	108.1796748	0.07504065	0.293902439	7.95195122	0.063650407	0.177146341	0	11.52195122	0.392065041	0.436292683	0.220308943	93.66934959	0.052073171
200749	1.700854701	3.598290598	0	0	1.145299145	1.52991453	2	3.324786325	0.572649573	0.555555556	0.598290598	0.931623932	2.35042735	4.547008547	-2.341880342	99.56153846	109.7965812	0.051452991	0.257863248	9.672478632	0.115982906	0.224752137	0	16.6957265	0.447393162	0.477521368	0.130606838	94.75991453	0.061683761
200750	4.172413793	10.37931034	0.724137931	2.362068966	2.275862069	2.775862069	0.568965517	1.982758621	2.913793103	0.206896552	0.706896552	1.137931034	1.620689655	11.34482759	1.103448276	105.6931034	105.6862069	0.182637931	1.317068966	19.39827586	0.025706897	0.094431034	0	7.49137931	0.405844828	0.466103448	0.213948276	89.27103448	0.082206897
200751	3.166666667	8.146341463	1.62398374	4.428861789	1.290650407	1.522357724	0.282520325	1.733739837	2.380081301	0.333333333	0.656504065	1.288617886	1.983739837	9.24796748	-1.359756098	101.7628571	106.5493878	0.150693878	1.155426531	18.69081633	0.012040816	0.082395918	0	10.60081633	0.458181633	0.494814286	0.181204082	96.82661224	0.052353061
200752	7.169300226	15.89841986	1.033860045	3.018058691	3.713318284	4.530474041	1.519187359	4.670428894	2.650112867	0.772009029	1.401805869	2.562076749	2.386004515	19.08577878	0.690744921	103.4724605	103.475395	0.130336343	1.173047404	11.39322799	0.048191874	0.151832957	0	11.1724605	0.481744921	0.530318284	0.254128668	96.36954853	0.116918736
1626161	2.669565217	4.782608696	0	0.034782609	1.026086957	1.617391304	1.556521739	2.643478261	0.539130435	0.773913043	0.626086957	0.617391304	2.017391304	6.365217391	-1.6	100.7946903	110.6530973	0.043557522	0.203539823	7.807876106	0.097876106	0.155371681	0	10.09469027	0.496955752	0.520955752	0.154964602	98.93734513	0.096274336
1626162	1.818965517	4.327586207	0.560344828	1.844827586	0.681034483	0.974137931	0.551724138	2.137931034	0.405172414	0.146551724	0.534482759	0.577586207	2.00862069	4.879310345	-0.681034483	99.86754386	108.2105263	0.034885965	0.244122807	5.340263158	0.044684211	0.164333333	0	11.65877193	0.389877193	0.426552632	0.170982456	101.2653509	0.036780702
200755	4.810590631	10.66395112	2.152749491	5.215885947	2.209775967	2.464358452	0.199592668	1.863543788	2.093686354	0.099796334	0.519348269	1.236252546	1.629327902	13.98370672	3.562118126	108.0552147	102.806544	0.118353783	1.065869121	13.29284254	0.008079755	0.07302863	0	8.285480573	0.535760736	0.583194274	0.205932515	96.60852761	0.091840491
200756	0.614457831	1.301204819	0.024096386	0.060240964	0.313253012	0.686746988	0.819277108	1.493975904	0.265060241	0.325301205	0.301204819	0.481927711	1.301204819	1.56626506	-1.240963855	91.5373494	96.42048193	0.054674699	0.118433735	8.117831325	0.105566265	0.197409639	0	15.14939759	0.252204819	0.271590361	0.12553012	97.76120482	0.108951807
200757	2.265625	4.98046875	0.689453125	1.998046875	0.7890625	1.044921875	0.751953125	3.14453125	1.404296875	0.43359375	1.17578125	0.802734375	1.75390625	6.009765625	1.7109375	104.3220703	100.0742188	0.087191406	0.636679688	17.92986328	0.037089844	0.143601563	0	10.63222656	0.491671875	0.526572266	0.119568359	96.88443359	0.077882813
200758	1.960474308	4.549407115	0.205533597	0.739130435	0.679841897	1.162055336	0.719367589	2.043478261	1.42687747	0.217391304	0.960474308	0.56916996	0.802371542	4.806324111	1.391304348	98.82885375	98.15494071	0.120355731	0.511897233	18.81003953	0.038347826	0.125683794	0	7.01027668	0.374035573	0.39013834	0.127166008	94.64766798	0.100367589
1626167	5.048780488	9.975609756	0.300813008	0.886178862	2.325203252	3.016260163	1.406504065	4.910569106	0.87804878	1.853658537	0.601626016	1.292682927	2.967479675	12.72357724	0.113821138	103.1025	103.2541667	0.05305	0.501833333	6.27	0.058225	0.200116667	0	9.39	0.5069	0.54695	0.210258333	99.65141667	0.107966667
200760	1.703703704	4.074074074	0.62962963	1.407407407	0.666666667	1	0.481481481	1.296296296	0.407407407	0.185185185	0.444444444	0.592592593	1.222222222	4.703703704	-3.074074074	93.81851852	109.5	0.050148148	0.074074074	8.151481481	0.041481481	0.103148148	0	8.474074074	0.443962963	0.450814815	0.179777778	97.57592593	0.00762963
200761	2.135416667	5.458333333	1.135416667	3.229166667	0.541666667	0.666666667	0.755208333	2.651041667	0.739583333	0.609375	0.505208333	0.59375	2.3125	5.947916667	-0.671875	102.4505208	106.9609375	0.061473958	0.328958333	9.758854167	0.043447917	0.152432292	0	9.8140625	0.473619792	0.493947917	0.15403125	95.16114583	0.042953125
202810	2.5	6	1	2	0	1	0.5	3	1.5	0	1	1.5	3.5	6	-16	80.7	114.65	0.0835	0.5	11.65	0.014	0.079	0	11.65	0.5	0.436	0.131	91.73	0.024
203103	1.303225806	3.116129032	0.251612903	0.858064516	0.4	0.606451613	0.316129032	1.374193548	0.35483871	0.219354839	0.232258065	0.393548387	0.929032258	3.258064516	-0.767741935	97.35548387	107.8651613	0.047	0.124322581	6.030322581	0.039529032	0.130277419	0	6.923870968	0.34636129	0.363670968	0.160167742	104.2961935	-0.020509677
200764	1	2.045454545	0.136363636	0.5	0.5	0.681818182	0.363636364	1.136363636	0.318181818	0.227272727	0.363636364	0.318181818	1.318181818	2.636363636	0.090909091	96.43181818	107.7409091	0.053545455	0.090909091	8.986363636	0.056863636	0.135909091	0	8.877272727	0.340136364	0.3645	0.147090909	99.00181818	0.0315
200765	4.678921569	10.48284314	0.446078431	1.455882353	1.18627451	2.029411765	1.120098039	4.193627451	10.09068627	0.12745098	1.742647059	3.404411765	2.115196078	10.99019608	0.487745098	102.6736453	102.7401478	0.441568966	3.363692118	40.21527094	0.036770936	0.138236453	0	13.92931034	0.454780788	0.464795567	0.193926108	96.90167488	0.123334975
202814	1.4	4.8	0.8	2.2	0	0	0	1	1.4	0.2	0.4	1	1.6	3.6	-0.6	114.18	100.84	0.0854	0.866	11.94	0	0.1682	0	8.48	0.3222	0.3222	0.1094	88.598	0.036
1626175	0.705882353	1.617647059	0	0.029411765	0.323529412	0.588235294	0.558823529	0.705882353	0.235294118	0.441176471	0.058823529	0.235294118	0.411764706	1.735294118	-1.264705882	93.4030303	107.4515152	0.050787879	0.060606061	5.757575758	0.109818182	0.153181818	0	6.721212121	0.32930303	0.377848485	0.198757576	97.49363636	0.087787879
200768	5.560636183	13.16302187	2.166998012	5.78528827	3.829025845	4.731610338	0.912524851	3.687872763	6.667992048	0.288270378	1.536779324	2.562624254	3.033797217	17.11729622	3.099403579	107.5427146	103.8858283	0.309746507	2.825756487	27.91177645	0.030287425	0.122814371	0	10.51736527	0.49591018	0.550189621	0.227942116	95.85588822	0.127548902
200769	3.37295082	8.024590164	0.782786885	2.356557377	1.217213115	1.491803279	0.528688525	1.56557377	1.196721311	0.196721311	0.790983607	1	1.327868852	8.745901639	-1.114754098	100.7840164	104.6344262	0.092594262	0.620696721	9.594262295	0.029069672	0.086122951	0	9.845901639	0.425590164	0.463053279	0.214889344	99.65848361	0.073286885
200770	3.222222222	7.850241546	1.410628019	3.628019324	0.995169082	1.188405797	0.29468599	1.685990338	3.975845411	0.115942029	0.792270531	1.753623188	1.54589372	8.850241546	-2.608695652	99.48792271	107.2299517	0.291608696	1.877971014	26.29512077	0.01484058	0.089309179	0	12.83816425	0.482410628	0.506613527	0.205294686	95.642657	0.090444444
200771	3.22	8.1	1.44	3.88	0.3	0.42	0.3	2.24	5.18	0.08	0.82	2.14	1.4	8.18	-2.64	97.61875	106.13125	0.35525	2.1025	31.84583333	0.014083333	0.1016875	0	13.84166667	0.491041667	0.489895833	0.203479167	100.0254167	0.089604167
200772	1.5	2.75	0.75	1	0	0	0	0.5	0.25	0	0.25	1	1	3.75	-1.5	92.3	108.65	0.02775	0.125	8.325	0	0.10425	0	26.675	0.5	0.5	0.235	94.235	0.11825
1626181	2.233333333	5.141666667	0.658333333	1.825	0.983333333	1.241666667	0.308333333	1.716666667	0.9	0.191666667	0.675	0.666666667	1.333333333	6.108333333	0.866666667	106.1381356	103.1338983	0.092067797	0.447033898	11.41516949	0.024923729	0.137347458	0	8.790677966	0.40490678	0.435161017	0.192127119	97.61466102	0.124805085
1626183	0.333333333	0.833333333	0	0	0.166666667	0.166666667	0.333333333	0.333333333	0	0.166666667	0	0	0.333333333	0.833333333	-2.5	98.35	131.0833333	0	0	0	0.0555	0.044666667	0	0	0.166666667	0.185833333	0.070333333	92.72	-0.082833333
1626184	1.5	3.25	0.75	1.875	1.5	1.5	0	0.625	0.75	0.125	0.375	0.375	1.375	5.25	-0.75	102.325	113.075	0.10675	0.375	10.8625	0	0.039875	0	10.6125	0.75425	0.819875	0.2125	97.98	0.143125
200777	1.283950617	2.820987654	0	0.012345679	0.37037037	0.512345679	1.197530864	2.055555556	0.407407407	0.351851852	0.203703704	0.481481481	1.617283951	2.938271605	-0.055555556	98.09135802	103.0160494	0.050512346	0.168209877	9.666419753	0.106833333	0.195154321	0	11.01481481	0.364635802	0.3965	0.143858025	95.04271605	0.057839506
200778	0.852459016	1.967213115	0.229508197	0.704918033	0.180327869	0.31147541	0.098360656	0.721311475	0.475409836	0.06557377	0.213114754	0.278688525	0.737704918	2.114754098	-1.31147541	93.32295082	110.8180328	0.071672131	0.213114754	9.473606557	0.01357377	0.090016393	0	6.031147541	0.270901639	0.277721311	0.146639344	119.0978689	-0.120081967
200779	1.639175258	3.731958763	1.357388316	3.054982818	0.23024055	0.261168385	0.151202749	1.209621993	0.257731959	0.099656357	0.199312715	0.175257732	0.869415808	4.865979381	1.29209622	104.6594502	103.3986254	0.026226804	0.025773196	4.913676976	0.014941581	0.116549828	0	4.327835052	0.49485567	0.501161512	0.143027491	101.5195533	0.071134021
2124	0.578947368	1.684210526	0	0	0.105263158	0.210526316	0.631578947	1.105263158	0.210526316	0.210526316	0.052631579	0.157894737	1.684210526	1.263157895	-3.263157895	89.33157895	99.46315789	0.026473684	0.052631579	11.57842105	0.070210526	0.112842105	0	3.536842105	0.260684211	0.288684211	0.095157895	92.73	0.017526316
200782	2.976127321	6.862068966	0.787798408	2.262599469	1.302387268	1.721485411	1.763925729	4.156498674	1.647214854	0.25994695	1.24668435	1.132625995	2.312997347	8.042440318	-1.543766578	101.5733333	105.4034667	0.081341333	0.818826667	15.74584	0.063269333	0.162002667	0	11.45146667	0.462301333	0.498469333	0.128312	98.94544	0.079581333
200783	1.705263158	3.168421053	0	0.063157895	0.926315789	1.273684211	0.789473684	1.568421053	0.515789474	0.126315789	0.336842105	0.6	1.463157895	4.336842105	-1.294736842	96.92631579	108.0147368	0.064968421	0.257894737	9.594736842	0.079926316	0.1784	0	12.95578947	0.427747368	0.493315789	0.184705263	97.61610526	0.074568421
1626192	0.52238806	1.388059701	0.208955224	0.597014925	0.179104478	0.208955224	0.298507463	0.656716418	0.373134328	0.029850746	0.089552239	0.23880597	0.28358209	1.432835821	-0.134328358	88.57538462	103.0215385	0.081507692	0.061538462	12.22569231	0.037892308	0.120815385	0	7.432307692	0.261538462	0.276676923	0.180969231	108.3347692	0.032661538
203107	1.179487179	2.794871795	0.153846154	0.692307692	0.512820513	0.666666667	0.538461538	1.179487179	1.846153846	0.128205128	0.512820513	0.794871795	1.179487179	3.025641026	-0.076923077	104.5108108	105.1297297	0.178486486	0.855675676	34.53702703	0.041702703	0.079702703	0	15.06486486	0.443702703	0.451972973	0.11127027	95.38864865	0.055945946
1626196	2.957446809	7.106382979	1.223404255	3.212765957	0.819148936	1.180851064	0.478723404	2.170212766	1.829787234	0.553191489	0.734042553	0.946808511	2.308510638	7.957446809	0.14893617	99.42446809	100.9202128	0.11287234	0.881170213	15.1712766	0.019808511	0.104117021	0	10.47553191	0.420404255	0.456776596	0.155957447	95.19829787	0.044414894
200789	2.939189189	7.804054054	1.547297297	4.02027027	1.310810811	1.641891892	0.27027027	2.013513514	2.425675676	0.277027027	0.702702703	1.054054054	2.108108108	8.736486486	-3.054054054	99.40405405	106.3905405	0.161594595	1.113716216	20.07695946	0.012831081	0.09702027	0	8.400675676	0.457567568	0.493175676	0.169364865	94.93506757	0.069527027
1626199	1.276923077	3.507692308	0.430769231	1.323076923	0.707692308	0.984615385	0.107692308	1	0.753846154	0.030769231	0.246153846	0.6	0.907692308	3.692307692	-0.184615385	97.35538462	100.1476923	0.103569231	0.379538462	11.68461538	0.010876923	0.093215385	0	8.886153846	0.389661538	0.453338462	0.216769231	95.48153846	0.046061538
2137	0.25	1.05	0	0.4	0.2	0.4	0.25	0.7	0.65	0.05	0.4	0.25	0.7	0.7	-0.75	84.9	120.74	0.10335	0.15	17.1695	0.04785	0.089	0	10.45	0.1833	0.2584	0.15415	103.7605	0.29695
200794	6.22181146	13.02033272	0.656192237	1.963031423	3.626617375	4.804066543	2.216266174	5.898336414	2.909426987	1.118299445	1.554528651	2.114602588	3.035120148	16.72643253	1.96857671	105.5745826	103.3519481	0.146688312	1.384564007	14.16270872	0.075656772	0.203398887	0	10.65064935	0.502133581	0.551903525	0.235935065	96.32899814	0.131602968
1626203	0.388888889	1	0.277777778	0.444444444	0.388888889	0.555555556	0.111111111	0.666666667	0.277777778	0	0.111111111	0.111111111	0.777777778	1.444444444	-0.444444444	92.52352941	100.0352941	0.089294118	0	10.86411765	0.020176471	0.083705882	0	3.917647059	0.308823529	0.387647059	0.128764706	97.74058824	0.302294118
200796	1.794117647	3.735294118	0	0.058823529	1.264705882	2.235294118	0.764705882	1.205882353	0.205882353	0.117647059	0.294117647	0.352941176	1.294117647	4.852941176	-2.5	101.8823529	118.0735294	0.030382353	0.044117647	3.241176471	0.079764706	0.179441176	0	4.973529412	0.421470588	0.456882353	0.249529412	93.00029412	0.049558824
200797	1.232352941	2.026470588	0	0	0.923529412	1.441176471	0.847058824	1.308823529	0.258823529	0.511764706	0.158823529	0.688235294	1.958823529	3.388235294	-0.855882353	98.99352941	102.6688235	0.043161765	0.148529412	6.032588235	0.089891176	0.13755	0	19.07117647	0.475273529	0.5398	0.146223529	97.2315	0.011473529
2405	5.601123596	10.75561798	0.042134831	0.134831461	3.241573034	4.216292135	1.915730337	4.011235955	1.084269663	0.960674157	0.564606742	1.884831461	2.744382022	14.48595506	-0.75	103.3896067	107.2581461	0.070561798	0.475842697	6.356741573	0.087342697	0.189890449	0	12.88595506	0.523648876	0.576983146	0.249882022	94.60280899	0.115379213
1626209	2.025	4.933333333	0.766666667	2.258333333	0.516666667	0.591666667	0.316666667	1.741666667	1.158333333	0.208333333	0.45	1.116666667	1.358333333	5.333333333	-1.133333333	96.08813559	110.1881356	0.094669492	0.581864407	13.18983051	0.027372881	0.115033898	0	14.83135593	0.442694915	0.481847458	0.175186441	96.34822034	0.0475
1626210	1.181818182	2.393939394	0	0	0.696969697	1.181818182	1.363636364	2.03030303	0.212121212	0.575757576	0.333333333	0.575757576	1.575757576	3.060606061	1.272727273	102.375	111.6625	0.01659375	0.0625	2.759375	0.15840625	0.205625	0	11.75625	0.30325	0.40290625	0.20671875	99.9425	-0.0323125
1627835	1.347826087	3.956521739	0.565217391	2	0.869565217	1.086956522	0.347826087	1.913043478	0.434782609	0.217391304	0.304347826	0.695652174	1.043478261	4.130434783	-0.173913043	95.83913043	100.2130435	0.058608696	0.195652174	12.15173913	0.027217391	0.173173913	0	11.27391304	0.246086957	0.280478261	0.159304348	95.31913043	0.10173913
203110	3.364678899	7.708715596	0.95412844	2.853211009	1.733944954	2.479357798	1.309633028	5.685779817	4.032110092	1.087155963	1.256880734	1.827981651	2.910550459	9.417431193	6.646788991	108.3135945	98.42235023	0.176179724	1.928831797	23.74101382	0.053615207	0.206624424	0	12.33456221	0.462447005	0.501366359	0.164115207	100.9756221	0.105774194
1626214	2	4.928571429	0.857142857	2.285714286	0.785714286	1.5	0.571428571	2.857142857	1.071428571	0.142857143	0.714285714	0.785714286	1.214285714	5.642857143	-2.785714286	105.45	120.5142857	0.070357143	0.618571429	13.43571429	0.018714286	0.169642857	0	8.164285714	0.449714286	0.4685	0.151142857	91.49571429	0.072
200809	0.770833333	2.229166667	0.229166667	0.875	0.125	0.208333333	0.083333333	0.479166667	1.0625	0.020833333	0.166666667	0.375	0.6875	1.895833333	-0.520833333	99.8625	102.6541667	0.203875	0.402916667	25.07625	0.013166667	0.062229167	0	8.120833333	0.2454375	0.280354167	0.154625	89.43520833	0.070854167
200811	1.40077821	3.241245136	0	0.003891051	0.560311284	1.354085603	1.451361868	2.073929961	0.513618677	0.630350195	0.373540856	0.712062257	1.93385214	3.361867704	-1.805447471	93.75642023	106.6661479	0.063241245	0.230700389	8.558287938	0.120964981	0.200093385	0	14.16964981	0.341392996	0.367428016	0.162692607	94.20120623	0.020692607
202862	0.125	0.5	0	0.125	0.375	0.5	0.25	0.375	0	0	0	0.125	0.125	0.625	-2	101.175	104.5	0	0	0	0.046875	0.270875	0	6.65	0.041625	0.135375	0.090625	83.12375	0.107125
2749	4.25058548	10.29976581	1.606557377	4.508196721	1.161592506	1.428571429	0.468384075	2.548009368	5.75175644	0.084309133	0.840749415	2.206088993	2.480093677	11.26932084	-0.175644028	104.2362353	105.5595294	0.307265882	2.700449412	30.49176471	0.01768	0.097548235	0	11.73011765	0.472178824	0.494155294	0.199028235	95.22454118	0.090661176
200817	1.709677419	4.177419355	0.096774194	0.483870968	0.596774194	0.661290323	0.14516129	0.983870968	2.612903226	0.032258065	0.467741935	0.822580645	0.870967742	4.112903226	-1.435483871	97.12096774	105.5725806	0.273290323	0.900483871	29.78064516	0.009403226	0.071645161	0	9.537096774	0.351983871	0.379919355	0.16216129	102.5477419	0.063854839
200822	0.142857143	0.428571429	0	0	0	0	0.428571429	1.142857143	0.285714286	0	0	0.285714286	1.571428571	0.285714286	-2.285714286	80.01428571	139.7428571	0.1	0.142857143	19.04142857	0.056142857	0.274142857	0	19.02857143	0.142857143	0.142857143	0.048428571	97.47	-0.199
200826	3.689873418	8.812236287	1.033755274	2.989451477	1.274261603	1.582278481	0.337552743	1.856540084	4.063291139	0.010548523	0.386075949	1.624472574	1.554852321	9.687763713	-0.166666667	103.7010549	104.8845992	0.325902954	2.074820675	25.99746835	0.017620253	0.101291139	0	10.64409283	0.456959916	0.491276371	0.241242616	95.4628481	0.099274262
202880	0.5	1.5	0	0	0	0	0.25	1.25	0	0.25	0	0.5	1.25	1	0	99.6	94.675	0	0	0	0.08325	0.0975	0	25	0.16675	0.16675	0.14375	96.5	-0.10075
1626242	0.444444444	1.222222222	0.166666667	0.611111111	0.166666667	0.222222222	0	0.222222222	0.055555556	0	0	0.222222222	0.111111111	1.222222222	-2.333333333	88.2	131.8222222	0.0185	0	1.138888889	0	0.0935	0	8.333333333	0.407388889	0.431388889	0.270222222	96.73333333	0.102833333
1627759	2.056603774	4.811320755	0.396226415	1.301886792	1.169811321	1.622641509	0.528301887	2.037735849	0.641509434	0.245283019	0.433962264	0.698113208	1.716981132	5.679245283	-1.075471698	98.86037736	107.2226415	0.058320755	0.364716981	10.69792453	0.040773585	0.167698113	0	11.52641509	0.406188679	0.442415094	0.178811321	97.81396226	0.043716981
1626245	1.632911392	2.949367089	0	0.050632911	0.962025316	1.417721519	1.632911392	2.607594937	0.696202532	0.316455696	0.303797468	0.443037975	1.443037975	4.227848101	-0.139240506	100.438961	105.8324675	0.100662338	0.175324675	16.11	0.117883117	0.220571429	0	9.857142857	0.443025974	0.502012987	0.131805195	98.08857143	0.116168831
1626246	1.746987952	3.060240964	0	0	1.397590361	1.807228916	1.289156627	2.120481928	0.34939759	0.397590361	0.168674699	0.469879518	0.903614458	4.891566265	0.698795181	102.2121951	106.7268293	0.072926829	0.134146341	7.225487805	0.154780488	0.263012195	0	8.514634146	0.448841463	0.522829268	0.227963415	95.6447561	0.131195122
200839	1.333333333	2.791666667	0	0.083333333	1.166666667	1.291666667	0.708333333	0.875	0.25	0.333333333	0.666666667	0.5	1.583333333	3.833333333	1.333333333	100.5291667	91.7125	0.037208333	0.145833333	3.966666667	0.101458333	0.082791667	0	8.620833333	0.40725	0.500458333	0.170333333	95.74375	0.084916667
1626251	2	10	2	5	0	0	2	2	1	0	1	0	2	6	-8	85.9	104	0.067	0	9.1	0.063	0.08	0	0	0.3	0.3	0.16	102.36	0.013
203458	2.603305785	5.623966942	0.012396694	0.05785124	1.508264463	2.099173554	1.904958678	4.252066116	0.673553719	1.049586777	0.392561983	1.309917355	2.789256198	6.727272727	-2.607438017	96.90916667	106.9754167	0.048883333	0.306458333	6.735416667	0.099229167	0.228658333	0	17.37666667	0.428508333	0.474854167	0.166408333	100.536625	0.070916667
