id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC),Season
2734,Devin Harris,Guard,69,20.20072464,2.637681159,5.855072464,0.811594203,2.47826087,1.536231884,2.173913043,0.275362319,1.927536232,1.811594203,0.188405797,0.913043478,1,2.028985507,7.623188406,-1.782608696,99.73287671,105.1342466,0.142945205,0.876575342,18.40547945,0.01390411,0.095369863,0,12.16027397,0.528383562,0.557356164,0.175671233,98.90643836,0.075232877,0,0,0,0,0.429988975,0.570011025,0,0,0,0,0,0.008820287,0,0,0.054024256,0.006615215,0.11907387,0.004410143,0,0.005512679,0.002205072,0,0,0.002205072,0.017640573,0,0.011025358,0.546857773,0,0.001102536,0.006615215,0.001102536,0.01323043,0.012127894,0,0.061742007,0,0,0,0,0,0.004410143,0.01323043,0,0,0,0.003307607,0,0.011025358,0,0.006615215,0.018743109,0,0,0,0,0.033076075,0,0,0,0,0.005512679,0.001102536,0.001102536,0,0,0,0,0.001102536,0.02646086,0.072767365,0.33076075,0.05292172,0.012127894,0.140022051,0.089305402,0.302094818,0.01323043,0.356119074,0.455347299,0.070562293,0.104740904,0.468577729,0.531422271,0.455347299,0.01323043,0.160970232,0.169790518,0.10584344,0.094818082,2015
1626143,Jahlil Okafor,Center,53,29.98274854,7.456140351,14.54385965,0.01754386,0.105263158,2.684210526,3.824561404,2.210526316,4.824561404,1.140350877,1.070175439,0.385964912,2.245614035,2.666666667,17.61403509,-10.40350877,92.11754386,110.7684211,0.077350877,0.479473684,5.577192982,0.08077193,0.185912281,0,11.14035088,0.518666667,0.545298246,0.275684211,97.68245614,0.117631579,0,0,0,0,0.511682243,0.488317757,0,0.012850467,0.009345794,0.035046729,0.014018692,0,0.015186916,0.002336449,0.03271028,0,0.063084112,0.010514019,0,0.00817757,0.007009346,0,0,0.005841121,0.007009346,0.019859813,0.00817757,0.296728972,0.019859813,0,0,0.01635514,0.02453271,0.02453271,0,0.143691589,0,0.009345794,0.005841121,0,0,0.023364486,0.007009346,0,0.005841121,0.001168224,0.021028037,0,0.014018692,0,0.001168224,0,0,0,0,0.003504673,0.012850467,0,0,0,0,0.08411215,0.001168224,0.011682243,0.009345794,0,0,0,0,0.011682243,0.001168224,0.005841121,0,0,0.248831776,0.299065421,0.445093458,0,0.636682243,0.007009346,0.281542056,0.074766355,0.007009346,0.992990654,0.767523364,0,0.015186916,0.017523364,0.077102804,0.122663551,2015
1626144,Emmanuel Mudiay,Guard,68,30.3968599,4.826086957,13.26086957,1.086956522,3.405797101,2.043478261,3.057971014,0.492753623,2.942028986,5.47826087,0.507246377,0.956521739,3.246376812,2.057971014,12.7826087,-1.753623188,102.3681159,107.8898551,0.275391304,2.011289855,23.34637681,0.018043478,0.105637681,0,13.98695652,0.391478261,0.425449275,0.251811594,99.65492754,0.062318841,0,0,0,0,0.364316239,0.635683761,0,0,0.001068376,0.002136752,0.003205128,0.00534188,0.004273504,0,0.063034188,0.001068376,0.079059829,0,0,0.06517094,0.001068376,0,0,0.014957265,0.013888889,0.003205128,0.001068376,0.459401709,0.002136752,0,0,0,0.02457265,0.042735043,0,0.083333333,0,0.001068376,0.004273504,0,0,0.008547009,0.033119658,0,0,0,0.006410256,0,0.016025641,0,0.002136752,0,0,0,0,0.001068376,0.022435897,0,0,0,0,0.012820513,0,0.003205128,0.008547009,0,0,0.002136752,0,0.007478632,0.013888889,0.235042735,0.007478632,0.002136752,0.28525641,0.145299145,0.310897436,0.002136752,0.381410256,0.256410256,0.174145299,0.185897436,0.257478632,0.742521368,0.520299145,0.002136752,0.123931624,0.170940171,0.083333333,0.099358974,2015
1626145,Tyus Jones,Guard,37,15.22252252,1.513513514,4.216216216,0.432432432,1.432432432,0.756756757,1.054054054,0.189189189,1.081081081,2.918918919,0.081081081,0.837837838,0.891891892,0.891891892,4.216216216,-3.648648649,97.72972973,116.1891892,0.258675676,1.234324324,29.9972973,0.014918919,0.079675676,0,12.4972973,0.390810811,0.425702703,0.189243243,97.60783784,0.065837838,0,0,0,0,0.358974359,0.641025641,0,0,0.006410256,0,0,0,0,0,0.064102564,0,0.121794872,0,0,0,0,0,0,0,0.006410256,0.006410256,0.019230769,0.532051282,0,0,0,0,0.057692308,0.006410256,0,0.038461538,0,0,0,0,0,0,0.006410256,0,0,0,0.012820513,0,0.006410256,0,0.051282051,0,0,0,0,0,0.025641026,0,0,0,0,0.006410256,0.006410256,0,0,0,0,0,0,0.025641026,0.038461538,0.275641026,0.025641026,0,0.173076923,0.237179487,0.25,0.006410256,0.378205128,0.333333333,0.153846154,0.128205128,0.33974359,0.66025641,0.532051282,0.006410256,0.096153846,0.16025641,0.051282051,0.153846154,2015
1626147,Justin Anderson,Wing,60,12.06444444,1.466666667,3.55,0.433333333,1.6,0.883333333,1.15,0.466666667,2.083333333,0.6,0.466666667,0.383333333,0.483333333,0.95,4.25,-0.116666667,99.37666667,99.40166667,0.051733333,0.241666667,7.566666667,0.027633333,0.166816667,0,9.811666667,0.382966667,0.435116667,0.186283333,99.05766667,0.06715,0,0,0,0,0.397849462,0.602150538,0.005376344,0.016129032,0.010752688,0.005376344,0.010752688,0,0,0,0.086021505,0,0.048387097,0,0,0,0,0,0,0,0.016129032,0.005376344,0.010752688,0.569892473,0.010752688,0,0,0,0.016129032,0.010752688,0,0.032258065,0,0,0.010752688,0,0,0,0.016129032,0,0.005376344,0,0,0,0.016129032,0,0.016129032,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0.010752688,0.037634409,0,0,0.010752688,0,0.010752688,0.091397849,0.290322581,0.096774194,0,0.161290323,0.091397849,0.268817204,0,0.344086022,0.478494624,0.069892473,0.107526882,0.478494624,0.521505376,0.462365591,0,0.123655914,0.11827957,0.134408602,0.161290323,2015
1626148,Anthony Brown,Forward,29,20.54367816,1.344827586,4.344827586,0.689655172,2.413793103,0.586206897,0.689655172,0.310344828,2.103448276,0.655172414,0.172413793,0.482758621,0.517241379,1.172413793,3.965517241,-1.206896552,98.61034483,103.7862069,0.040448276,0.247241379,8.4,0.014862069,0.108448276,0,7.834482759,0.386689655,0.41537931,0.114551724,98.07,0.043586207,0,0,0,0,0.307692308,0.692307692,0,0,0,0,0,0,0,0,0.023076923,0,0.069230769,0,0,0,0,0,0,0,0,0,0,0.792307692,0,0,0,0,0.030769231,0,0,0.046153846,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0.007692308,0.007692308,0,0.007692308,0,0,0,0,0,0.115384615,0.384615385,0.061538462,0,0.207692308,0.084615385,0.146153846,0,0.192307692,0.561538462,0.1,0.146153846,0.561538462,0.438461538,0.284615385,0,0.215384615,0.207692308,0.115384615,0.176923077,2015
200745,Andrea Bargnani,Center,46,13.48188406,2.760869565,6.043478261,0.065217391,0.326086957,1.02173913,1.239130435,0.608695652,1.5,0.391304348,0.195652174,0.086956522,0.565217391,1.326086957,6.608695652,-4.152173913,89.74565217,111.2521739,0.052586957,0.108695652,7.112826087,0.0425,0.124173913,0,7.523913043,0.425956522,0.445956522,0.21776087,97.06217391,-0.053956522,0,0,0,0,0.457055215,0.542944785,0,0,0.001533742,0.015337423,0.001533742,0,0.001533742,0,0.024539877,0,0.027607362,0.003067485,0,0.021472393,0,0.001533742,0,0.004601227,0.006134969,0.012269939,0,0.722392638,0.006134969,0,0,0.001533742,0,0.009202454,0.001533742,0.059815951,0,0,0,0.001533742,0,0.001533742,0.007668712,0.001533742,0,0.001533742,0.004601227,0,0.004601227,0,0,0,0.010736196,0,0,0,0.001533742,0,0,0,0,0.027607362,0,0.004601227,0,0,0.001533742,0,0,0.009202454,0,0.084355828,0,0.001533742,0.541411043,0.200920245,0.171779141,0.001533742,0.257668712,0.084355828,0.251533742,0.404907975,0.085889571,0.914110429,0.542944785,0.001533742,0.144171779,0.099693252,0.119631902,0.09202454,2015
200746,LaMarcus Aldridge,Forward,84,30.99623016,7.428571429,14.45238095,0.023809524,0.214285714,3.571428571,4.142857143,2.345238095,6.154761905,1.428571429,1.130952381,0.5,1.30952381,2.011904762,18.45238095,6.702380952,108.7377778,98.25222222,0.078111111,0.737222222,7.213333333,0.0882,0.213522222,0,6.992222222,0.499011111,0.547888889,0.262744444,94.20177778,0.148844444,0,0,0,0,0.48443735,0.51556265,0.000798085,0.002793296,0.005985634,0.027533919,0.009976057,0.000399042,0.003591381,0,0.017158819,0,0.015163607,0.001995211,0.000399042,0.028332003,0.000399042,0,0.000798085,0.023543496,0.003192338,0.013168396,0.000798085,0.502394254,0.016759777,0,0,0.0103751,0.004788508,0.023942538,0.000399042,0.107342378,0,0.00518755,0.012769354,0.002793296,0.000798085,0.004389465,0.005586592,0.001197127,0.004788508,0.001197127,0.008379888,0,0.001197127,0,0.001995211,0.001596169,0.015163607,0.000399042,0,0.000798085,0.001995211,0,0,0,0,0.079010375,0,0.002793296,0.001995211,0,0.007182761,0.005985634,0.000798085,0.009976057,0.009177973,0.031923384,0.007581804,0.000399042,0.530327215,0.162011173,0.258579409,0.000399042,0.362330407,0.04868316,0.250199521,0.338387869,0.049082203,0.950917797,0.488028731,0.000399042,0.072625698,0.11452514,0.091779729,0.23264166,2015
200751,Randy Foye,Guard,96,19.07560137,1.927835052,5.494845361,0.855670103,2.886597938,0.701030928,0.835051546,0.278350515,1.587628866,1.793814433,0.329896907,0.432989691,1.010309278,1.577319588,5.412371134,0.226804124,101.0833333,104.2657407,0.1385,0.748518519,20.06944444,0.01537037,0.092046296,0,12.20555556,0.399537037,0.431398148,0.155074074,96.67074074,0.042259259,0,0,0,0,0.358490566,0.641509434,0,0,0,0,0.002219756,0.001109878,0,0,0.046614872,0,0.082130966,0,0,0.004439512,0,0,0,0.001109878,0.002219756,0,0.001109878,0.705882353,0.001109878,0,0.004439512,0,0.018867925,0.02108768,0,0.049944506,0,0.001109878,0.001109878,0,0,0.004439512,0.011098779,0,0,0,0.008879023,0,0.001109878,0,0.001109878,0,0,0,0,0.001109878,0.00554939,0,0,0,0,0.00554939,0,0,0,0,0.001109878,0,0.001109878,0.014428413,0.077691454,0.437291898,0.055493896,0.00554939,0.184239734,0.058823529,0.1809101,0.00554939,0.227524972,0.570477248,0.034406215,0.162042175,0.576026637,0.423973363,0.325194229,0.00554939,0.227524972,0.220865705,0.097669256,0.123196448,2015
200752,Rudy Gay,Forward,70,33.89366197,6.633802817,14.32394366,1.042253521,3.056338028,2.788732394,3.535211268,1.492957746,5,1.718309859,0.718309859,1.436619718,1.971830986,2.661971831,17.09859155,-1.211267606,103.6,106.2333333,0.082794872,0.888205128,8.58974359,0.045474359,0.160846154,0,10.64871795,0.497987179,0.536230769,0.229205128,100.9188462,0.100384615,0,0,0,0,0.46086151,0.53913849,0.000463177,0.003242242,0.00185271,0.012042612,0.018990273,0.000926355,0.004168597,0,0.052339046,0.000463177,0.042149143,0.000463177,0,0.019453451,0.00185271,0.000463177,0.000463177,0.005094951,0.003242242,0.011579435,0.002779064,0.539601667,0.003705419,0,0.002779064,0.003242242,0.01250579,0.012968967,0.004631774,0.086150996,0.000926355,0.000926355,0.005094951,0.005558129,0.000463177,0.006947661,0.005558129,0.007410838,0.004631774,0.00185271,0.009726725,0,0.001389532,0,0.000463177,0.005094951,0.009263548,0,0,0,0.003705419,0,0.000926355,0,0,0.030569708,0.000463177,0.011579435,0.006484484,0.002315887,0.004168597,0.01250579,0,0.014358499,0.02130616,0.151922186,0.031496063,0.000926355,0.281611857,0.237610005,0.275127374,0.00185271,0.419638722,0.203798055,0.222325151,0.152385364,0.205650764,0.794349236,0.571560908,0.00185271,0.09958314,0.079203335,0.140805929,0.106993979,2015
